customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
3bfc0927d77dfbf1e3a0fb4ca2162789,d9abbe73143b31e0f983679ad781b143,88138,palhoca,SC
ced77c94b1a6a33116af270c9b4780d7,7405e681e406d9a415ddd4e86f9bb3d6,16400,lins,SP
1942836c2cf756f6ce519e15b8623d27,89386620c76b5a219e68896ce4c3ff08,25935,mage,RJ
06985cfc3780a960b8af6011b6566ec9,83c3efe072e9c77c3972785d1d429909,89300,mafra,SC
46b8d6f92df858df6185ee301ede80ef,7cc7d622f03de2065576bc49db8a72d0,74603,goiania,GO
365ed08446356b37760003aabd1c8166,23a37f309015b9c6d25358158567209b,2247,sao paulo,SP
8ade25267551f998946800b440e74c00,4d37e2be085cfbf28651efe39cdf1469,38160,nova ponte,MG
73075f8aed30be94df728a128ae7a23a,4fe67915d44791a5deab2957c2641048,2562,sao paulo,SP
fdb83eafcca14a49c61835107e287d0d,b91cf7ea5c7834e1bd2fb4685061d421,45605,itabuna,BA
b3f2017cdf8266ed977554fc72b75988,4d5f2027ca837174818edf86ff3fad68,9942,diadema,SP
bff87edaf15e6cfa480094a5717d9f0b,bc1d009bce2f69958b6039bb30c0df01,18086,sorocaba,SP
e5f0eed3e5dfedc38c8e05a13322a7c9,5b84c7275083452c0610be5c120c9dae,69093,manaus,AM
94822da72de9c6e43f0f6990d899fe7b,fe22d9ef4dc744b3be63f4fda1146de7,78010,cuiaba,MT
37adbc0ce0a15109d42f8f3c461fa9fd,c4adaf32cb962c5258f2ba63536cd955,15800,catanduva,SP
8a9d2de58d928e3d7849f82781013196,b88703bae97dc649876fe4c9474d3357,15773,nova canaa paulista,SP
0a9ac0c78e9dece6fa0e9ea38c17eeb8,1aeb8d7b539083ab2ca1f73a316616ea,1311,sao paulo,SP
24919b72996bb428094aac6b57ff53de,41cff65f8aa7af598d4366c2b70aa5ab,13847,mogi-guacu,SP
e003f4a8676e8204286e3aa4d217ec39,6a104b6a3a4525c71c6eb48cff25c6a8,85670,salto do lontra,PR
77d1c38d6cc3bc2b1b575097476543a0,5a689ab0069d25bc6c2be47d4b3863d4,22251,rio de janeiro,RJ
090881015f7293808eff51132d75a209,de86a31c04324655ba359a25f09f0bd1,13401,piracicaba,SP
73a888920ff9b346bdee4b1fdccde84f,1cb19c768aa3b18465cd7c6a4a8fcd31,24240,niteroi,RJ
412f5c0b538eee4c424489926e281ed2,11b4e738620fcddc5abe37a1cd298d15,14050,ribeirao preto,SP
e5583a36cc70b95b339afc5d67c5efa2,c1b1eb8a5a67819956718ddddcf038e6,8715,mogi das cruzes,SP
360bddb0078f97dbd1e8938d56e1bcde,d1825c7a0aeb7fdcd2978c9998e721cd,1319,sao paulo,SP
80a4e774050223dd467a7d514862b986,0fa4a064989236797d08591a95b05311,35323,imbe de minas,MG
a1c991feff10a10e9c9e4d0bad6fe1e9,da15d74b6a2c61280c0307cc93b32876,27351,barra mansa,RJ
5690d9ca23afde17d275860f87728b2e,4f0c8db463d2261888faa81900eb33c1,87025,maringa,PR
06be0237e61e2d23a93ceff729704f1c,3b92b8617254e581d164b5d213d437a2,36205,barbacena,MG
f160aaf480efdfa7268f0fa535f73e76,2d1bf256227e4d22d10ea6c0b81809d7,96900,sobradinho,RS
85fefa53d71bcff89e357dd239edc2c9,8c317121ef3d3636f08518092e618ffd,4304,sao paulo,SP
69f4df610a30ec36ed97c3a0b3bdc56b,9d6200fb1e5ae954cd7d62fa612bfe9b,22770,rio de janeiro,RJ
ef0a53a3dc977bf493065ebf09ab4d93,d9e5aad93bb7cf910fb662a04a8177d9,15503,votuporanga,SP
27e1ac8538b2c0b24d62cbfe0f1c69d4,67fcfe4915b93624867d350b8191ff7b,62740,itapiuna,CE
2fd8e9102db7b1f8fb07e7ab3b742900,2ffe6c4e1c337cd6c2dfc0c5c5c3f592,5020,sao paulo,SP
06889194d9acf9c1917cd382b8b5da48,97b8a596122261901da255b736c6fd1b,13082,campinas,SP
615728959216e5763f67a04b25d2c442,03860720a9bb240fe64390835d7c1b7a,29101,vila velha,ES
25efd76e2a587902b55689c2d3eaea8c,cc8a542e6981b02d26c0414316a42e09,74823,goiania,GO
68aee9718d1e57dfc6fd08c539f5e0fb,3a256582ad7ba09573c9208a4d141c1e,20931,rio de janeiro,RJ
2c91b53e99543c0a14b36a12298f7e75,37eb25f30a773f6b3c11cd76face26e8,7055,guarulhos,SP
d64a08de709e077018f8950694c25602,c52b04ccada9ec1baabcb4853e8a212d,9185,santo andre,SP
e9c7016df4cc90649c235d90f55ecc2c,ed33f787f6431b04641f53e575b2648c,6315,carapicuiba,SP
4ab6b9b183a09e503665c331ab76aa17,ccfd020eaf030301df959b4f09ff45b6,4438,sao paulo,SP
e072f720ae44bd037c0340b5e6c2828b,853a5a518d34397059782c62f427b862,17066,bauru,SP
8b122c119e36ca9dd381d2bfc02112ea,0b5441ba8ca3c9edd474fde7f2b31eeb,76940,rolim de moura,RO
f68bb3a77af642b3618a3a67fa542e47,23d400ad6551160747b6372767a586bc,31578,belo horizonte,MG
65408e1b890ef91ebd20525415a75006,ee98a0579acac9a07104c8560691f935,1222,sao paulo,SP
8356099ada1aeb005c267bed62a9c750,5a7d9eb6ba2ea2fe7b9a7f1640dc3876,2060,sao paulo,SP
026460d9e7ce66ec77d827eaef2bb898,d339e8958b62f51b4c9e5995879829b9,65071,sao luis,MA
ab4c36291b60116e8ecf34ffd666efaf,8bbbe9dba580184aae1b7375edb53a7b,28025,campos dos goytacazes,RJ
cd985227e7e8ceab7d42757b44a5039f,c97d81c9893fd580a861d932c289386c,13219,jundiai,SP
8e72dff17f5a60442bfeb33745875e05,cbb5ea8135bebd124f915078e9052c9f,14075,ribeirao preto,SP
81dd06147dde9b3e5537100b7b73f9fd,b7cbeeeaa9007a7717c85bede2677ca6,11760,itariri,SP
8fe0db7abbccaf2d788689e918e3135b,349996f092e332ccff93cdb57ab264a9,50761,recife,PE
a1acf95041edd043087a040e89449636,191525912e1a31a97bf8b481ce852f75,11712,praia grande,SP
8457dd875ae43c9b34240808ff8bb757,0a7c72fec6e7d7917460e5a26f09dce9,12900,braganca paulista,SP
e1ef3cebaae1e789788698989cfcc210,07bbb36baa13f6585ecfdb75cc635528,37990,ibiraci,MG
cfa96f1103002b25178f822afeb4c104,9c799fbb60c13bcd545925514dcfcbad,2878,sao paulo,SP
9aa94371a681279abc010cc5ed7ed4ea,32298281712f20b7489df2967a6fed6d,9607,sao bernardo do campo,SP
663ab0d29085cdd420756d97a1957e80,7544bb5fa6d656d98e62b177f25d3548,60710,fortaleza,CE
f07050b4d39b333b0181b6dc9d01c593,ac30e70f913fcde716dc2ec4c3e7094a,41181,salvador,BA
b16914f7da3bcb393356ec5a35d59a51,7babc7fa23c90c950ab4a919f1d4c00e,12285,cacapava,SP
9f7a3eae3a5b96c05358e8308e4db1b0,df6449754e3b70e4662f400c7ff8723e,65510,mata roma,MA
26191a202fc7627d6498f61acefe4203,771b863c9d789aa3178dcb5e4531fe5d,4854,sao paulo,SP
cfa9e5ae05a54e058846a30a2c288118,4a920352e96b1e17e0de73c58597b582,31560,belo horizonte,MG
620b061788ebe9ad22a09053ec126c55,f5dd0cbcaa85d711336d4b3d964e24f0,36050,juiz de fora,MG
0ec36ff509b6eead5a50dd3bab5d9344,d42e9a422c68c20da3bb5744ba9c3fdf,16900,andradina,SP
a49d53ba51c7b50622b3b2ed6e5b9312,a76152dbe2324e3cf2eccf32c2db1ad4,15015,sao jose do rio preto,SP
a9bb000979210a35541c29601f2dc03e,fbfcbb9969287114a9a4757e78f6f807,6900,embu-guacu,SP
9bd1ef1ade50165ae93cf9c6ff3c8b0c,ecc1efd41003b6d182ea856b4d2576a4,65073,sao luis,MA
ad0b3798cc6fa294cec40c1e69715982,dcc91c2bccadbf54e0df318e0f9b6cf6,32280,contagem,MG
429d92a26a52a4f3b98d0f1eea07b5c6,9f977f6727f07b13fc997f1e61cbed07,88106,sao jose,SC
6a2ccd604a2ab71df8ed90f9eae7390c,3832efdd7e69e23b2edef317d96539bc,13252,itatiba,SP
499311489d89baa6ed8f9f9f1f3758b8,601725677c1484660662470921a9f01d,3605,sao paulo,SP
6cf9cd6406cc54d352e173a4f5959de5,57b91bf9ffb346310ce454f5b70f40a7,32606,betim,MG
c313a2707fc8f6da5982ecba956b0a87,211ebb34728a87efbc4dad9b405d8b08,89970,anchieta,SC
a95312ffd04423192ae11e4b7ab7ee64,44491fdcc43feb4c05efc30bff6a07d4,31270,belo horizonte,MG
faa9633934fdf587270c2dbef19157e9,4d5915fe06858abbb2ba296233c78fe9,13332,indaiatuba,SP
879d605eb56ec2268b4f75f49247421e,55fb9192213bf782857b13d56eb0ec80,2802,sao paulo,SP
7769eebb90b7a387fbf8087dd60024d4,af05dd1db4c070b2c2a3532ee0ae89bd,4810,sao paulo,SP
aebbf33e1615558f28aa1a3b22da4604,d26889b67fc1fd97b283f0abdac8b3e9,39270,pirapora,MG
7806ee8ce58a419a70fafe0e2400befd,c31ec2564ecad02c5a6f4efc1d878680,75560,cachoeira dourada,GO
59ef0528630b5c33f350ece4c6367b30,5d2dfd15300a557c1ddfad56a8460226,71540,brasilia,DF
7ae2a9337aa4bc799723511faa1d6830,0c1a20644f0dc126c3eaff8dbc1bd12c,1003,sao paulo,SP
a59e93192ada42b56c5be8eb74891193,f741e181e378a05c47198365df23c363,8051,sao paulo,SP
68e79cc3fee7ad5c306be406d94afec7,ac6152d2a8d11ea64813c56676d73202,90110,porto alegre,RS
9ce39eb0e924347c9cdbb0ca184886a9,91f2f9c97d6c7f8fcc24dde97291587a,35790,curvelo,MG
944539610a067aa2b23935a72f94c768,69396490c66383feb185b18b41e94bfb,19906,ourinhos,SP
7569ca3fd4cac49c36300b217d638628,73782acd986b766778b686b42441bf0e,20271,rio de janeiro,RJ
8fa9f17f7cc7af41d068b9b3f8df51e8,5105b52fa696cbca4cd3ddade05149fd,35365,abre campo,MG
ede0af891a1bd75e55b44eaf6f6a458e,ba00b7c5285f21652a5cd8c6bbdc8a2d,22231,rio de janeiro,RJ
f6568bb3340cc8cd3d1c12eff4877891,7eec01051bbd6b92304e2ade1ad7dec9,32341,contagem,MG
c3c2890de4f0b5e1dd05a3de8947bf30,7d2d68621da84c1febf4179d76883c2c,11533,cubatao,SP
7bd0af82474427b2e49a11e4da31c462,1d81df659b4cad7732c33e2c7aa5687a,94380,glorinha,RS
0f07fc4aa37cf3ef826d1a14883847f9,0eaff0480bd972db84cf247671da4130,5006,sao paulo,SP
c813e3d2a88b76286dde28c40fe181c4,290caae6401545a3337819493aaa8163,22753,rio de janeiro,RJ
5c7ad9cbcfbe41d1dd622c64bb0812bd,8da4257624e455b4ade5076f589bf3c3,8577,itaquaquecetuba,SP
d60841504f6631c17720d8e2943a3c29,1a7a10a2b250ade50a90d9e442343a72,85990,terra roxa,PR
121367934eaca87a7368689b0b45d96c,9dd8312389efdafe80410fca099de07e,3004,sao paulo,SP
969d28cddf017728e3c7319fc2b16288,5c60f53902d61ed0589ff10757649a3d,6539,santana de parnaiba,SP
a56e946b1a51b5f351a804c5a3fb0a8e,bb68ab36f08cea9dece50c4d5f63e1ca,78320,juina,MT
e38882ed2b1e443a3dd5f4f20166f700,2eb6e78eac104b4a8adcdce62be40a76,1503,sao paulo,SP
4dfeeaf74cd7936d013802d1cc2e0c0a,00370dfde3d012c420d29657afc2fc8b,96930,candelaria,RS
2a8b1640932137497bd86e83df558d64,c25f3aaefa757fb6d2ac42b59a1c1989,20070,rio de janeiro,RJ
99178d9df4101d6d43e3d5214a80fe32,cc4ab3ff24f7421140ee31cbccc64d1f,11347,sao vicente,SP
c2ea1149b67ac4b480ff15b3b31110ee,0920c55955b78533a8319ad1d08baa2f,30240,belo horizonte,MG
ed64dbf702aba15d83a4a85d370780a5,4ffaf81cd07b185497342886d9f0ec2e,89205,joinville,SC
61238ee709250f8eba322d023775d9cb,0189cca3aa2a0f75ca0cde94ee38be57,85885,serranopolis do iguacu,PR
89898d84e6fc0dc4334bfa801e4d94ae,1c95ae7e2f1459f8fe213a7e78f73677,28970,araruama,RJ
54b5b8de81c4fb77888e43e3a15545c8,c77024c193c70c3621c61285bf79abc1,13305,itu,SP
fa171236769262c2d8b9c6a9bb1eceb3,4c0031f9334248a4d3c675b527c67b88,8180,sao paulo,SP
f37b7cd28154c2c80457b37f12e06247,cfb20574e60e550b58186a88825232cc,14720,taiuva,SP
c568bdd5a6d9b5aab1a7a94b1bf1de3a,5d4953dc6c4c521130ba62aa82c6ad85,90540,porto alegre,RS
b55dd01c30f88d056110458becba6bb6,46650309632bae65395fed1019b3cfdc,22460,rio de janeiro,RJ
bffec816107aa26f6836f6fa687c9039,9060b6b1f3023237c45bf25aba446795,29310,cachoeiro de itapemirim,ES
4e7b2684d13abc89def97d5dca8cbd26,2255a2593ed005fd945306b8783f7416,78200,caceres,MT
1889da9a714df2f014fe375a0aa0ac7c,aea02210a2a046d12742af2aa329c82a,35170,coronel fabriciano,MG
afb1bbdfe3d6e13af652867cdd80f45d,24b527c8ed302795d172d4804f433f61,35162,ipatinga,MG
33646ed7e7e4e912b04f5f203b651848,da2bdfa28e41c97daf9e8cb2749bc30c,37706,pocos de caldas,MG
d5d24a76ecdfa98e6eb0eded76fa1e8c,9febc9f07c093eff66ee9dae0dba9aa8,6766,taboao da serra,SP
aa743174847b78266e47461b8bcd1bb5,b91103208abd5c826bd0bc26ec99c1a2,95572,mampituba,RS
05f92287b410b4a1b426167861698d3e,b512b0686fca0440147aa0709672cd9b,60160,fortaleza,CE
a11dde3e6e22e6541818f5e81563bfc7,5c88de047e539f2ed9a643b3c7522f14,17250,bariri,SP
d1cfc648f3122f8f8810ab7e99a533f4,9895459a777c96d1f180c344fc5fdefe,8032,sao paulo,SP
4b40edcfc9c0536cb21fe6b6c862152c,8e2492ad2e71ea5c0241909ebea89e1a,37130,alfenas,MG
0c4a28dea9556c536b703f5039158dad,a11ae0d97ead5323440b4b5f0cc0e135,13408,piracicaba,SP
081ea0387c6abab704e37f4c9bc965bc,d7bf7cfe09c3d0f40e1cabde2dc17fd4,18044,sorocaba,SP
b5134fbb329c7a02b7eae0587eb98cdb,dfc609c4c7408e13eec3faf2ee8daa57,79002,campo grande,MS
631212a6012ab9b75f7e19836fc10cb3,45a5f0934515b45191bfe0bbfabd7097,13880,vargem grande do sul,SP
2362960b45242bea24232b1d474ac707,c2ae5d2676fd65af058a894d9655ec9a,12280,cacapava,SP
e9dc3eb04f1bae4f6a3e8f939cfcef9c,3f7c242174060c29fe7307fb722a6dc3,9060,santo andre,SP
bda600d3d9e162b86da0fba1b1311fef,32bb84e755e579f65d6a67509ecee2ee,79500,paranaiba,MS
79de9d85491851885fea90dd77892073,ab19fb6d0e0a0507507e2b3d9cade2a8,30640,belo horizonte,MG
1febac15f771b57bdc7420f8b19176a6,abd84878fc14079ab3b561fa01189254,14781,barretos,SP
be5b277d10b30185c23cf7a5b8a03d27,a5a49fe1cf2e41c91453fc0f95ea43e4,87043,maringa,PR
cfc5c8672fd109e453982d27a4678e62,0ffc908947e1f0c9f17647058b9a58c2,78525,matupa,MT
c745f27eee6290a661b48e70a8d38768,73f2d3f8659c11325d46a63bfd8e08bd,36913,santa margarida,MG
241a9625091f3f11ea6ad6b3bad9a510,3062bdce438d3d55da73b1cb60d328d3,44190,santo estevao,BA
3d54e262ab34438486bd0eb8bf022c2f,f2479f8d117c49610d5a2d006b4ab716,91240,porto alegre,RS
37b891af1e46170207e5e0dcb2f88dd8,9cd376adbdfaaafcac4c330f970fba56,89295,rio negrinho,SC
bafb9a285fb5972062ebd25c6403c111,469ae55265c78502c1ce6fc929459615,5590,sao paulo,SP
15512d8df95be063e49bf8b29c659f7b,432f0de39d1889469a635e290206a42b,65015,sao luis,MA
4db0ecd4354b4c7042b9c913bdd59b77,0d4050b922f53b37ad64e7cbd736bdbc,4546,sao paulo,SP
a185286fd87396f263ceaf0a463aae0f,1fe0c3bcd0086ad7fe437508c22d93c2,77804,araguaina,TO
c6d57fed4192267fd705afee9e521290,563d45998b9493266d53b268f4539c8f,22220,rio de janeiro,RJ
85dc702fd88ac534aa11356c9705d1e5,fe220ee07525dc1f9c8ea2b62d8cbb69,20540,rio de janeiro,RJ
5ae4eee4964d6a3bb060f0758b9a900c,a90a0376ae36782a3717853cb03e37e6,42738,lauro de freitas,BA
ec70d161cd95ea2fb9be51c71807be76,57223ccf4343eb3a85357daac5317180,45445,camamu,BA
6099b4a3bbcc0a01fb20ff6cab0289e3,aa1c9c908a46198cf8b8fdc5c8037688,1007,sao paulo,SP
0769ab693e5378ff144663d3fb3eb792,1d68d3bf3238474b34a84421bd4e64c1,1452,sao paulo,SP
8d51030ae02d1b7d4177c1d63683ab99,42912d3b8d053263270299ad59af16af,22081,rio de janeiro,RJ
9f190a7334f8e7b2531f1ae41045be3e,fd21844af53ea03bbc4e5cb466e4037f,75350,guapo,GO
1d02449a44daa29a1ba7b66474a10f58,8f2b7a41f6ae6ee1be2883d921d5426b,86680,nossa senhora das gracas,PR
c1937fb00658a73317253a822b2a52b6,8f6893474a8fa78446db9f5e01b95c63,47240,pilao arcado,BA
3aef46ae7c38fba52ac5c024a90d8b4e,78d79858662c99b94b69547d9f80e061,86975,mandaguari,PR
1a1cfd220729248ca598e3a807cb17e7,4248e960750d7d7ad284720cb5475dfe,12233,sao jose dos campos,SP
ea8468e1d8105f78251e09dbd384f524,816093dd2f12bff6689df8bbd77f5989,49055,aracaju,SE
a347b5c92e4dfc932d041067f2f48fce,3ffa6b58e047a85a07f78160132b918d,8775,mogi das cruzes,SP
291d88320a4586c8102b11eb0cacc89e,02578a30eaf25ecf087a3728dc04b85a,26167,belford roxo,RJ
bfb3c9e5be070e932c96b362dd441807,a30c775e6b838257149a25e716713297,70790,brasilia,DF
559b04c66cad9ea2999fdcf15549b780,9bf44d89fadc094d58fc90d56eb6b4de,18048,sorocaba,SP
4338d8a3d20f33e32e3fb9432bb3b58e,9136946b6b16453f79f2dfcef449486e,41120,salvador,BA
3e200903aca79b3d19e14c2e20edd369,ee3adea169ca02ca9bd1e80bc620856e,9950,diadema,SP
1b73399c6265066d369d0c70034e0f49,7742f3d5b003ff0989f0cfa7e09fc49d,7021,guarulhos,SP
53ee287b218a0da1c0b0d15a6017ba25,bbea9ab1715788f320f07df795a7a05e,82400,curitiba,PR
62b64a12ef5c1275684db5d78e0d50d1,b1154cb6531798276e4b3ef2f7060ea0,95050,caxias do sul,RS
e4021257f141caca88c5cc080773eda3,a5d802afa1d094ec8861e4a911c328e5,4738,sao paulo,SP
5f6afb0591f38a26989947e3617c9f91,d58a6b58d3932e79b2638b2963198817,21750,rio de janeiro,RJ
78a82b5613bfbb88286981a6a5c24ead,815feac81c8a02aa182a1a1dddfb90ec,13806,mogi mirim,SP
f1014868705620b875d3956e154ac5b1,18f818704eb57c4cc9352d7544650c63,88809,criciuma,SC
f9101abc91870da87ab5c5c0b687e5cd,00c003ed13c76042b78d53fbc26930d0,29150,cariacica,ES
c01f50d3efd1bf4bc960ac76cd51c7ac,f8b014bf9ac0ee915a9d863256632c18,20520,rio de janeiro,RJ
1b182137f0d8a87e9233b9f0c0f52c8f,909a70f70249cb791cc5f9c5ea04d197,12602,lorena,SP
1ef2eaa16c2555f07c0e7c46edd1b2ee,e6e4a295830c931a02e008828ad1cd4d,25550,sao joao de meriti,RJ
ce9167d363251ec55e167d15816ea22e,f7a06579f9f36b29b273a9193d18d041,9791,sao bernardo do campo,SP
f6270ae120d1f3132f73b60d3e91de1d,87f121f04b3c6456ab80f8a850001dd5,8461,sao paulo,SP
c21b4101c44c6030ad3784ece35e04cd,6038bc8c40385557efc540369c69b03a,87083,maringa,PR
04d53bddbbc6c607957ee304fbbf2a20,6a76aaea8c801ce1685fda1501bce5c8,65810,alto parnaiba,MA
d6dd616ed774326df2147bfbc0e75490,7ca7ba98b11adc48903be9b23ba7f624,25965,teresopolis,RJ
32f7f86eb8098b2c0bdfc1604b5da9bf,3e0a8e2f767f96b047452d0eb7c7f76e,83750,lapa,PR
e8a9561ee949a7a4b2f58351ed6f9d85,364cb3e7f85cd86c84192f01f1ff996e,27920,macae,RJ
85074ebbf507a1d5e46df973cc4c05a2,942a5e1f3f7b206e11354f6d84121a3e,35790,curvelo,MG
7b6558a31dd47d6fbf4907248792e26c,71ca927e948cd6ae470fa8bd89026499,9330,maua,SP
cc3f92b228ae744c6082f549933ab3aa,0a857baa1f1ad0e24256004c2b16729b,36025,juiz de fora,MG
21b0545f9777b7436b443277468a894e,f165288d1ef49c2ef3d371f7ec7a88d5,54580,cabo de santo agostinho,PE
486d66df3ef703d001f77632e7fe6bd8,1c1e853c03b366f8f8b162e8f4340c80,37940,alpinopolis,MG
3a5a619866e843b7ebabf717e2f68d4e,c035b1b5d88dc07f6f7e695bae8067e8,4939,sao paulo,SP
749b4a27ab77ae603f9e260c945ce8bd,97df2663e9030b16d0e9eb25affd2c30,74473,goiania,GO
63fb7a6bde3a209ef4d4f91a4be96798,7558acce60a14d951ae5e12d0a6a7e02,42802,camacari,BA
b3af3ecddf3c4588121357ab183019b8,28851a7f91fd1087baaaa471dfe40d4e,27520,resende,RJ
758ca4ee2332bce93a8be678115f71aa,3add5c1d871344f08b66ef66e1e0f392,41180,salvador,BA
f3fa3dc9fd162f9d89d6d0957aeebdf6,cd1a89e939f56a1809e967f4740305af,93044,sao leopoldo,RS
06a5618b8b0cf1846231580b7456fe09,d86352edd100c4767e9d896e5727c2ee,13872,sao joao da boa vista,SP
d6708bbbd2d419475869a84e41f620a1,12bf514b8d413d8cbe66a2665f4b724c,30840,belo horizonte,MG
2543192afb3af76708145bdcb29c53a8,d36404b1339bbf652263cd7743554493,71660,brasilia,DF
ed92d1913b9c8d523d1564eda756d622,2174266e52ebdd52f931b2b3396129f3,85890,missal,PR
e65c8b6df69319b376bbf9669fbb1588,ae6df562c9f3d3daad30fbbf68e47fca,6145,osasco,SP
544c58d4cdf2d598c7146aecaca5f86c,f794020f09d4ad9b9c4292da5fa9f722,89128,luiz alves,SC
7d8fc5d1f066bc73c68e6c207878c1b4,de94623fee735ec65d034e247e2bb488,33913,ribeirao das neves,MG
3b58dc51a9c854c2740b6d65ce88dbd1,a79f018f214e99a7551fd6efea6e2c4d,37062,varginha,MG
4f848cc5e340405d56e2e6b7723bf8c1,8a5fd9203379165785b1d05b786a0c44,4087,sao paulo,SP
cf61549e5a1db5a63945b94660db1d31,4ddd6dc00abb2bb78e0e750450886628,87040,maringa,PR
a56a99918e8686b7d35af612dd30e86e,45df9d71b80f651fcfd26763eebd027a,23942,angra dos reis,RJ
af86c43027ee9c1f73233d9d55783c00,674b8bca7cdaac71777cd026ebb31c43,1311,sao paulo,SP
fa5901de46d1acbb3ec49efb898f5d5a,a62033e1eac3f078e0bbd44b09e3153a,9570,sao caetano do sul,SP
2a882786bc3a3af530ed3405b171b09b,9f8de381fdef39745ec9329147b4541c,3220,sao paulo,SP
37b0ec4b8c4e43f1005fe48561fada05,a4fe9f117e2dbd6bb0cf4e4ce35d34df,98700,ijui,RS
49e0851725249f39533e3afdb6068907,25ddba9d3db5783d52dc8c313bdd426f,3531,sao paulo,SP
70a4565a0e2423f8bd3ba63125c901d1,a991e97aea32cb2adefcb9d34968c97b,4563,sao paulo,SP
17e3aa4143d3bc3100dd4de9fe5ecf1c,c381e18dba9185cf938f9b11fe2711fb,4602,sao paulo,SP
a88f6b2e3e51c830e4850876c911fb8d,3867198d50d68da57284e0cfec9d1902,47850,luis eduardo magalhaes,BA
a390b5b8933426a0d79944b89ecf53ca,b951c9bf661f93b4622ed4e21034a9ce,7251,guarulhos,SP
6dae7e49ea1e08a25d1a62e37a824d78,5a7af3a806a1f677177c71250708fbfd,9541,sao caetano do sul,SP
70116073b8a399ba8843062cf3a9108b,a5bbbe1f7a979e71f982a008a3f14dae,60160,fortaleza,CE
e506618caa63a29ae2cc528536f0d11e,e77efb6522986a5e862a54dd91251bb3,26900,miguel pereira,RJ
b532f55f394823c201ee11287828d37f,49e74f85fc009e667f1c485c5ec2c98f,8665,suzano,SP
67fc1fa63f1aca79cc4c36aaa4ce8645,5f320e7c84da424e070bad73f40a50dc,37900,passos,MG
6ab61c668f2cc0bf964afc5666bf4cc3,fffa431dd3fcdefea4b1777d114144f2,28660,bom jardim,RJ
c758396a502648cb2e77ef06e0807a00,a176378c7ad0b4cb3561692f234cecca,30380,belo horizonte,MG
9cb517263961233b2a975d1381d03d54,8b9acf5374a2434add921e9ba72b720f,54410,jaboatao dos guararapes,PE
77d0b52c3d24b250a6d179fdaad67b68,b62557940c1bc843ea8f72ec492e31e6,4054,sao paulo,SP
9e5ce657315b2bdb94033a494041ac25,51cbfa44126505de7a55fb99ba49648b,88132,palhoca,SC
dde52768b1a81f7cb1ba0e73dfde59e4,e8eb2f666ca9325e5dcfca80e60576ae,97700,santiago,RS
ec3a21fddda100aad6ac0b7af8cd6da1,4d9f13fb85d5648e4c06dd230962e6a6,29306,cachoeiro de itapemirim,ES
7354130c5fafcc715d2f1d774428effc,cefc7ca7e5539436c9c83eb0368e3131,35505,santo antonio dos campos,MG
d49c6823ea64985a6cb50d57d846cb5d,83e811b31fe3effd03a4ef8fe588469d,28175,travessao,RJ
8bebcfc55190b8055b33881744673c18,f76d1ae90189eaa814b186cb8e87e335,14390,santo antonio da alegria,SP
ba82dad40a1950a7392679dc46606074,87fbeb9da587da1bc437aae0b822bdf3,30160,belo horizonte,MG
f20577a98700e15cb66175781ca8433d,d4635ff7806c50f5b78dbcc2d6ca2d2c,3374,sao paulo,SP
8757fd616684c8cda84b8b5422918574,93f1158544fa4075589b56a144be8041,14051,ribeirao preto,SP
9a73b65ca2a7ffae76c1b8216ebc1b53,d558d7ea1748f391b2cb55ba0aefe97b,12247,sao jose dos campos,SP
7ed3bff19a3abe6e21e31d2f8f1a38e1,538ec2d83e6a49bb2b2f6dd8f1fd2ed1,26013,nova iguacu,RJ
041d0eb3170569956add1abb9d1681e3,4656190b9bceacd90dcb3b30bf0ebaa0,13483,limeira,SP
5bb539b873ec166dc8588ab1da327c03,71ac6762f2c55153a2379a74ac294b9b,21820,rio de janeiro,RJ
432f78b4077cf2df78714cb592e66c1b,f2a4d8c198cecc40e4da8ba8fdf05e69,77760,colinas do tocantins,TO
303cd77319ef7c8b023153ca3d32ebd7,19636fe862eba7bafb95eaaae991d99c,4561,sao paulo,SP
7b19c17065aacdf8c4f42645bb32c8c5,7b1802ed4334cd7be4c9334770461311,4570,sao paulo,SP
34bc89a692e14cd3b74e4ec7f5e78a1e,3ac7a309b670de83219c488edd4faa72,13575,sao carlos,SP
7711a3e3bfaa43b4a7031ea7915c496b,d6349c498dd4ecaac6bfed760fd0f610,24358,niteroi,RJ
dc79558cae15ae6f35522df09006b76f,6fcb3de18e2331fa5e3c0a5b9c4d5830,8050,sao paulo,SP
0599829740d99532351d29f03033533e,3d6400baed85391c0db4ab9ff1ef95dd,41215,salvador,BA
5d2798ebf98673c2c2f53e27481ac195,b18e8e78d8bacf67b64a2fdac539eebd,90610,porto alegre,RS
657bd5dd862e0780a9bbfa171110cd93,4dae8bfe22f589ac7f8f13566be3b24e,4827,sao paulo,SP
f1dff4553a649bda8159688956f0676d,995707cdf9f6cc28afd73d31b48638f1,85905,toledo,PR
7f029a8a6978dea243e88bd230b0e5f7,fbfdc06fca767d4802be65bd37da8862,32675,betim,MG
b553e3309dadc1e92e40cd278215f02b,96e066cab560e3bfba15de4bb84d75d6,17512,marilia,SP
9374b51947c71dfbc0cad487a541df5a,23a483df82cc141b1b260e5d4ac6fae0,9121,santo andre,SP
4bfed7ec90de2a498c6aaaf4ce5e4518,e4cd163f17c45803ed4e0432ea78d10b,35300,caratinga,MG
