seller_id,seller_zip_prefix,seller_city,seller_state,seller_lat,seller_lng
788e857f317e53de488d393e65a80f45,8280,sao paulo,SP,-23.56118965884429,-46.47448584310013
4e8dacf3d38f281ae26c3e0321d92d88,8420,sao paulo,SP,-23.54493260145606,-46.42885774341657
c8b0e2b0a7095e5d8219575d5e7e1181,8598,itaquaquecetuba,SP,-23.466988487507592,-46.32528745224136
3febca52652e7209509ccfe61cbde40e,8596,itaquaquecetuba,SP,-23.481237681026695,-46.315741872345264
a0d7fbb07bb5ebc3b05980e750db56f3,8500,ferraz de vasconcelos,SP,-23.544814881452595,-46.36585649268777
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,-23.540539029037927,-46.31794954369798
4ba52dfeba874da5b9ee7b17c7494f04,8790,mogi das cruzes,SP,-23.52892823325506,-46.1716514884283
78ba5933c21686d1c2f64669c8c459e7,8810,mogi das cruzes,SP,-23.501501454838422,-46.15067015542788
da7039f29f90ce5b4846ffc0fcc93beb,9041,santo andre,SP,-23.66344269074566,-46.538607058455
ff063b022a9a0aab91bad2c9088760b7,9171,santo andre,SP,-23.700197687438838,-46.513128422189745
397c4d0c005b6f41f90098ac724e28cb,9182,santo andre,SP,-23.69739633946055,-46.53032152014561
02ecc2a19303f05e59ce133fd923fff7,9121,santo andre,SP,-23.681514252303955,-46.50092180775808
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,SP,-23.67391548382347,-46.53815742287354
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,-23.640563722528213,-46.49443184221042
e7d5b006eb624f13074497221eb37807,9291,santo andre,SP,-23.645100566456687,-46.51920051327397
8759e7aedd644f487315e5860962f162,9251,santo andre,SP,-23.630386001373818,-46.50749026337424
89dda63a3c907c468ec88c310ed91213,9380,maua/sao paulo,SP,-23.64173599837453,-46.47864502112121
184725737946a1a938bbbd1a9e978103,9370,maua,SP,-23.678575022664635,-46.46508387745462
adbe70ab2c97442046d393988c8d1d27,9321,maua,SP,-23.648730193239803,-46.436306740158656
7c4402417d51474d4d0cda9557340e40,9530,sao caetano do sul,SP,-23.621542891813732,-46.57510268453868
9e6967d3cf386d284251784b18ccb485,9550,sao caetano do sul,SP,-23.6174243030369,-46.55188178218849
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,sao bernardo do campo,SP,-23.66130475506377,-46.564296407294165
b8555308bfdb4ca1ed54325a58da9a97,9751,sao bernardo do campo,SP,-23.6913846262179,-46.54373229668177
7722b1df1b0e383e000397b2c11e3e19,9715,sao bernardo do campo,SP,-23.71565592288304,-46.545747829147714
26562f211dd1364af2a8596dc945e8ae,9785,sao bernardo do campo,SP,-23.709470844712847,-46.54088179049874
3d2400ac620cffa23ac81bd192f7f555,9810,sao bernardo do campo,SP,-23.719576291836983,-46.564753092486725
e5475dcab1e07b63d7f6e902d8f5eda8,9921,diadema,SP,-23.679787131595923,-46.61283983168333
4125d9385a25e82d2f72d3a0fd55bc3f,11065,santos,SP,-23.96522724354383,-46.34358134349833
1c5e4e49b9079480255b49d50aac1aa9,11030,santos,SP,-23.984858304705966,-46.30206995146366
6ec1a01e866584bb679eb9b098345919,11040,santos,SP,-23.972315584927916,-46.31441392365003
0747d5bb69f0586cc869d8af4c50f93e,28990,saquarema,RJ,-22.92375654835557,-42.50447966854643
406740ee611378a662d274c7d8c43c4a,29056,vitoria,ES,-20.30451572984983,-40.29957607459328
544863df86ed3b78a04e0820d41430ee,29166,serra,ES,-20.188079675277496,-40.241697762995486
cb6c9f5888a7a090c75beaf615925792,29100,vila velha,ES,-20.33959604188587,-40.29549349586974
31eec405c9bb71dec8e2629a92e764fa,29300,cachoeiro de itapemirim,ES,-20.84745965383212,-41.12005826115421
2c9005d8043aff18b8557ffb7b13cda4,29304,cachoeiro de itapemirim,ES,-20.85864952116389,-41.11688197001606
dd4d95ba2d15c071e6c695e2ef6ce169,29315,cachoeiro de itapemirim,ES,-20.847164397952103,-41.1548455256115
15aac934c58d886785ac1b17953ea898,29480,muqui,ES,-20.95206473566138,-41.342187048258076
00d8b143d12632bad99c0ad66ad52825,30170,belo horizonte,MG,-19.92710413330578,-43.94496355953477
229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,MG,-19.924640007158555,-43.94612171790458
b45d7ebfb7378630f1bcd74b6ff86ff7,30285,belo horizonte,MG,-19.91674942216083,-43.90182965852815
4f1f1c8666cdb6442f775c4e8caed465,30240,belo horizonte,MG,-19.929634471795293,-43.91777905690393
2a1348e9addc1af5aaa619b1a3679d6b,30494,belo horizonte,MG,-19.960059611364848,-43.96164848633417
54aa8463e87776b5612f4bdc4bd5d4de,30550,belo horizonte,MG,-19.9436148992761,-43.98184650740849
562f8cfc51f265411f487d07e9c40e7f,30575,belo horizonte,MG,-19.973801098687222,-43.972640133729
1c742ac33582852aaf3bcfbf5893abcf,30668,belo horizonte,MG,-20.000856897018227,-44.02890660317558
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG,-19.894574207526322,-43.931234581848464
6b9b80d53ba3676eafe60268a810b5a1,31160,belo horizonte,SP,-19.878923245107323,-43.93150497890123
3d2531eccfbde1d7c8db7a3a12fb267a,31340,contagem,MG,-19.86477356430017,-43.98962196689193
daeb5653dd96c1b11860f72209795012,31310,belo horizonte,MG,-19.873399844484616,-43.98232611271479
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,-19.814336414816918,-43.965577065754054
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,-19.83841420727106,-43.91567119293644
dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG,-19.870855445819213,-43.91255799664469
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG,-19.84757316684865,-44.02943024506619
0a198e95d32b1be2da9424c962a6ebfa,32260,contagem,MG,-19.954716106653937,-44.0389637446662
cfd7ddab722b902f7ac5b5f3ba6d723d,32372,contagem,MG,-19.920569470900052,-44.02640958503362
17ca9b9e9b9ef8fdb529001b49ebb50f,32677,betim,MG,-19.943003504595815,-44.1136240110523
aa8af66c623d7d544dfe4bb85b5ebe3b,32672,betim,MG,-19.939120614599368,-44.17301724018931
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG,-19.951799038267147,-44.196037480396015
d66c305afaec317ebee552073a674429,33936,ribeirao das neves,MG,-19.80500460769664,-44.01332146196757
3fe7120d6257285ac6a3ce7cb071ccec,35044,governador valadares,MG,-18.885475513209133,-41.94732216443706
81ed90f07c0bacb7594940ba2ef676aa,35500,divinopolis,MG,-20.1403596878013,-44.88407963221903
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG,-20.162109146386353,-44.90191602362892
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,-20.28277684321241,-44.83146841702718
725af026f869236a8dd0ceb98564d156,35530,claudio,MG,-20.437204870234993,-44.76203405975945
af4a0e4cfe1d9c26b6712b1be25a72e5,35670,mateus leme,MG,-19.991238421800062,-44.42872947177971
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG,-21.764571387448203,-43.34597324239811
702835e4b785b67a084280efca355756,36046,juiz de fora,MG,-21.731856430089113,-43.359547616644406
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG,-21.757347530910046,-43.354060136263456
404e1ba01358af4cd63f679b2c4d1fa1,36032,juiz de fora,MG,-21.799662681171732,-43.35771115457958
fe9d9cf8631285d5982c6e2cf27fb114,36200,barbacena/ minas gerais,MG,-21.227355100370904,-43.77268466098554
939e6227d6964a11a70aa91243e418f2,36408,conselheiro lafaiete,MG,-20.65342074575615,-43.797692453243
9596c870880d900012f2e8e6e30d06d7,37074,varginha,MG,-21.58952086628982,-45.44863686202702
d94a40fd42351c259927028d163af842,37443,baependi,MG,-21.961660896718737,-44.889036280554215
5075aaa8404020ae6aa8bf4792099b41,37706,pocos de caldas,MG,-21.830410228340412,-46.54939078654482
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,-19.74843312724783,-47.93624451081128
ad420dd0c4f92f8af951ac24b86d0cf5,38230,fronteira,MG,-20.279454990887864,-49.20255148137911
eec3469d83e142f9a104886655338c37,17030,bauru,SP,-22.32200116138024,-49.04575130270957
bd1d49a326abfa9b1036772e40445430,17017,bauru,SP,-22.34719449804868,-49.059689146752305
afac9f6b0c4e5f0a7ee87e922cd0f873,17047,bauru,SP,-22.336423220379867,-49.043374315449675
78a4d36f65a019172c6154468831a69f,17018,bauru,SP,-22.359934494958644,-49.05132453354309
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,-22.234558579647274,-48.721835002175325
66dc1b1632bd6a3e508510c5b3492107,17210,jau,SP,-22.285564358190715,-48.53505780924213
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,-22.413396001739336,-48.45129697299396
c12b92bf1c350f3e6bf88d3596219c86,17400,garca,SP,-22.211471483564292,-49.658624971976394
38f276ca6e7cc95a6d1bb55ac9e5550f,17520,marilia,SP,-22.239089540413715,-49.925024041830774
5f06030071324cc52bf0304014ac7234,17514,marilia,SP,-22.18558668174831,-49.926333650430514
6a51fc556dab5f766ced6fbc860bc613,17500,marilia,SP,-22.21807153723717,-49.95022135910161
6c77cd583b36a13aacccf2b3ee23e233,17505,marilia,SP,-22.201858399386726,-49.96832318210501
82bd0703a4aefd6b599e5bfdaed378fb,17510,marilia,SP,-22.197206766114302,-49.9521952681175
761681a821d8275bc79f552116d06869,17606,sao paulo,SP,-21.928465491539182,-50.52568357112497
400f221ab83037c0ea78f1267da9624d,17700,osvaldo cruz,SP,-21.795711019289445,-50.879277765103005
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,-23.520376831300776,-47.46298465265636
6e4a902d1054e4e17aa6eab87fac1c75,18090,sorocaba,SP,-23.48159963547886,-47.44821483282601
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP,-23.51561244157366,-47.44346053722514
455f46ef09a9e45667e2981df84b5cc2,18052,sorocaba,SP,-23.531731945338546,-47.49980351058786
81783131d2a97c8d44d406a4be81b5d9,18015,sorocaba,SP,-23.502754626563185,-47.430450592561066
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP,-23.81197455444591,-47.72290759681854
7c4618c82226628831613e95e9c22f44,18136,sao roque,SP,-23.54858318028307,-47.137245126987445
a00824eb9093d40e589b940ec45c4eb0,18590,bofete,SP,-23.110602286087342,-48.26247044881958
0f80a40c312b2472dca482cf50f5186f,18681,lencois paulista,SP,-22.59912233055666,-48.78750986401859
8a432f4e5b471f8da497d7dc517666e2,19042,presidente prudente,SP,-22.1362294598616,-51.372450045479795
f35becee938e982bd615edf8ef12bcfb,19160,alvares machado,SP,-22.076993687405864,-51.467562825000435
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,-21.77356263566882,-52.115709937410635
bccf933e006e9b94a6184af782963e77,19806,assis,SP,-22.655502343064512,-50.425710079139506
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,-22.748946620633895,-50.578951684465736
5ab05b6d86d417796c69ffd6774ec832,19815,assis,SP,-22.655662293967406,-50.39542900698363
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,-22.903063100942575,-43.18298926875735
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ,-22.89771508330022,-43.183329920606404
0ad80de75c811326389cfb1daba7d45e,20261,rio de janeiro,RJ,-22.924015428292364,-43.213547671608936
4003520d80d0bad1d5623f7aa3c63cda,20520,rio de janeiro,RJ,-22.926258825257296,-43.231846424609124
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ,-22.889303208418358,-43.30454037225461
9c4d31c7e46ab03a43fc06e3142afd4e,20785,rio de janeiro,RJ,-22.88659325431333,-43.26783420069857
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ,-22.892631104117832,-43.2860135732632
c43d924a0f1688ee9fae0efcd6f539d4,20710,rio de janeiro,RJ,-22.908308587634586,-43.2764243094503
535bf14f36346c7f59d87cece104d70c,20735,rio de janeiro,RJ,-22.90024700400981,-43.28620954651435
5a32c398a06c345440bf2a683b017ad3,21070,rio de janeiro,RJ,-22.84391441168263,-43.283779066776354
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,-22.843731406376143,-43.30242672582641
f5fea3ffed6c2e889bab72705557c63a,21240,rio de janeiro,RJ,-22.811121030063198,-43.32621279907768
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,-22.871018134717986,-43.35684491471533
c26ba52cf8d2f34915f2f6b7ffa0a3f3,21510,rio de janeiro,RJ,-22.842510033295916,-43.35349069066134
c398bc00a606d33758afd91f4e64fd15,21740,rio de janeiro,RJ,-22.884333053403097,-43.387504877344114
68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ,-22.8338340042933,-43.24885668973887
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,-22.978415229717168,-43.23772919271784
79b93a308a97792cf53ac75f46da00b5,22420,rio de janeiro,RJ,-22.985312022606536,-43.20414276378722
4342d4b2ba6b161468c63a7e7cfce593,22793,rio de janeiro,RJ,-23.00061899109575,-43.40471828456726
bfd938b22bc99bce1ae60dc602889f52,22775,rio de janeiro,RJ,-22.969148201152674,-43.383065237968154
3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ,-22.979900329721083,-43.49176475913367
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,-23.012719917722837,-44.53711953004649
cb810bd318f51b3dc3c753944d61a1fa,24240,niteroi,RJ,-22.8972372325489,-43.09915756428691
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ,-22.829351276710426,-43.01399541493809
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ,-22.81145621722834,-42.97220863173353
117cfc326c6d50da67ca858ff5c0c852,25530,sao joao de meriti,RJ,-22.805973412779874,-43.3903648173854
5aaa890629f83706d8d9bfecd8377c1c,25720,petropolis,RJ,-22.432229262800227,-43.140860384116806
dde698c6d0bd24834c586e5111c2bba7,25755,petropolis,RJ,-22.332412531990567,-43.16802113480931
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ,-22.11708169120721,-43.21192451156176
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ,-22.431184122826373,-42.970221085049396
83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ,-22.65141951649658,-43.06655787630403
ae7ab174effdead6c241e547e4ca13f0,86703,arapongas,PR,-23.393188641236925,-51.419884975930565
257e61d3251fb5efb9daadddbc2cf7ca,86804,apucarana,PR,-23.54060080145267,-51.451196119209996
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,-23.56946519015285,-51.467625476839174
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR,-23.66552323537099,-51.35659668422704
a70e9066dbfd10b6b97a3f54a1356762,86975,mandaguari,PR,-23.52211658938186,-51.677663357935636
4c4d546adf3c3868fe19c9ec6e9ffda9,87013,maringa,PR,-23.42248646391636,-51.93840508788844
4fe2f67634d00c021aa01f96b6f2d68e,87035,maringa,PR,-23.387797682667003,-51.90893073812971
6d988d6174a2c27441597174f8905515,87070,maringa,PR,-23.412891548345666,-51.98024958034895
de9727ca376d1be6ec121b110aa7954c,87114,sarandi,PR,-23.433450486351425,-51.86670281115602
5de1c80811ce7007f62f00d971236c09,88063,florianopolis,SC,-27.68168782191655,-48.490773516662365
bb7ad8a45c027be8ab075b8e465f8ca0,88056,floranopolis,SC,-27.4198423877185,-48.426466395426715
ea4e9ce63a2134743b4a92777437fcdd,88135,palhoca,SC,-27.678198545039596,-48.68709681646422
baa49d93c8c8841e27400a300f5d74b2,88113,sao jose,SC,-27.55802381286752,-48.63172484576851
8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC,-27.59580821471887,-48.61619711429363
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC,-26.992704286772575,-48.632151504897195
b8bc237ba3788b23da09c0f1f3a3288c,88303,itajai,SC,-26.912573829813205,-48.67397974813438
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC,-26.89066585414966,-48.65532838709397
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,-28.47572857600971,-48.78465926103056
7b8e8ec35bad4b0ef7e3963650b0a87b,88705,tubarao,SC,-28.478878471630875,-48.99587861083373
05730013efda596306417c3b09302475,88813,criciuma,SC,-28.678033689593565,-49.33883528084043
ccb83a794700270fde70898fe9ff368b,88960,sombrio,SC,-29.10846525296456,-49.63523203121822
e8ff5a6ceb895583033fc2a0f314e3c2,89063,blumenau,SC,-26.797518908253718,-49.081420780694515
392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC,-26.796411407228035,-49.09590143933176
ccbd753e6863fe7314dc6c0ca5a074e7,89046,blumenau,SC,-26.932024747628567,-49.142028750845995
1b65c144b17e607c0f37f10bb7dfec8d,89160,rio do sul,SC,-27.214586575753962,-49.637725417940416
344223b2a90784f64136a8a5da012e7f,89117,gaspar,SC,-26.851926679685715,-49.023382533933386
519a7aa428f18d125a283cf8c014fdd6,89180,rio do oeste,SC,-27.19614273379346,-49.795957223285164
e439f7176d763f92de325271111b2fd5,89219,joinville,SC,-26.25131621441018,-48.87083438138223
1a8e2d9c38b84a9702ac7922924b0573,89245,araquari,SC,-26.407378348238257,-48.758112726410026
0417b067eeab773d2f7061a726dc477f,89288,sao bento do sul,SC,-26.232193978218582,-49.411882265954304
6d22a1fcebb6dd08c9cd90b92a93e8d0,89215,joinville,SC,-26.333991661382438,-48.9002621420903
9de4643a8dbde634fe55621059d92273,89225,joinville,SC,-26.249547532553304,-48.808225645269516
bd43e172d599bed47a85da877172ca8c,89280,sao bento do sul,SC,-26.249611365425224,-49.38023607551117
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,-26.47103678845181,-49.11565414149588
a3a38f4affed601eb87a97788c949667,89204,joinville,SC,-26.28730662064822,-48.8518015892504
dedcab67899479e4ea5dcc4eba47f587,89258,jaragua do sul,SC,-26.491580915704773,-49.05208077176978
57d2ba47f7a3209aa347532ae75c1165,89287,sao bento do sul,SC,-26.23982455125158,-49.39522935323785
ca5832c6960267b71041f74bb39e8b12,89820,xanxere,SC,-26.876415100422584,-52.40399465779401
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,SC,-27.099447738368898,-52.61009712967408
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.00818156770628,-51.20130443913632
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,-30.020688672514332,-51.20070597746483
586a871d4f1221763fddb6ceefdeb95e,90630,porto alegre,RS,-30.0435678695554,-51.19507108394752
0d83f8e03188682112cc0d93523705cc,91150,porto alegre,RS,-30.00326017740812,-51.11873514426362
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,-23.568770707245964,-46.69810963523168
65a7c0788e4d632ccb5e1b594b87f0bb,5782,sao paulo,SP,-23.65129393801703,-46.766853457232756
e4253cef933647000a82ff39c67b7bde,5856,sao paulo,SP,-23.651663543777676,-46.78428698989415
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,-23.652366177840182,-46.75575337195744
a4e634166243bbb3a13fa584463fa468,6286,osasco,SP,-23.50655625612318,-46.772058721455856
6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,SP,-23.500049669431018,-46.77822733184515
60ad151920c4f6f3ebbe8cfdf6166779,6322,carapicuiba,SP,-23.53007582373447,-46.833395988872084
d06d019f72a04e5497a0b64190af170c,6703,cotia,SP,-23.59673234360231,-46.91199369968681
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,-23.60230420415543,-46.75599818781657
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,-23.47757819572215,-46.54104308769279
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,-23.429963536262726,-46.497969729167934
1961c3e1272bfeceb05d0b78b5bbfdaf,7241,guarulhos,SP,-23.446977376078497,-46.42668333499846
062c325cd6a2b87845fab56b4ec2eeae,8150,sao paulo,SP,-23.518635254069064,-46.413806647070324
97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,sao paulo,SP,-23.561185904622896,-46.461300810486996
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,-23.56118965884429,-46.47448584310013
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,SP,-23.532068071956992,-46.39737526240548
c4af86330efa7a2620772227d2d670c9,8840,mogi das cruzes,SP,-23.482177500178658,-46.13804883519811
d5b9a084373da994a6e37f732169a853,9182,santo andre,SP,-23.69739633946055,-46.53032152014561
334cab711dee080b079fa5779b584783,9190,santo andre,SP,-23.67391548382347,-46.53815742287354
693660429f9dc4ff704eb3d88dad54d7,9170,santo andre,SP,-23.70854496548124,-46.508888110317464
fc0b214b59a83615fea981c6424a02ae,9380,maua,SP,-23.64173599837453,-46.47864502112121
270572bb714b00531be85e16e1550f26,9370,maua,SP,-23.678575022664635,-46.46508387745462
fb8904a8ea99f8831b64ce27db2c1765,9550,sao caetano do sul,SP,-23.6174243030369,-46.55188178218849
e3dd723429d1b23614b7fa85e2c7a853,9810,sao bernardo do campo,SP,-23.719576291836983,-46.564753092486725
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG,-19.92710413330578,-43.94496355953477
6624bc09786f0e41ae48dfc5eeb1a9e2,30390,belo horizonte,MG,-19.992761502660354,-43.966360063886334
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,MG,-19.878923245107323,-43.93150497890123
3a490ba60afa30ece0e7d50cfe74a4f0,31365,belo horizonte,MG,-19.866057111208963,-44.000745104103494
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,-19.951799038267147,-44.196037480396015
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,-20.698563939792187,-44.82676038665834
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,-20.1403596878013,-44.88407963221903
a06c8ff043abea0528ee44171e2140a2,35501,divinopolis,MG,-20.162109146386353,-44.90191602362892
973f21788dfab357250f69a8dcb7ddee,35530,claudio,MG,-20.437204870234993,-44.76203405975945
29e6e05b65f93bc224c644319dc52ecf,36010,juiz de fora,MG,-21.764571387448203,-43.34597324239811
a1043bafd471dff536d0c462352beb48,37175,ilicinea,MG,-20.9405775328866,-45.82723735222764
ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG,-21.961660896718737,-44.889036280554215
cad9969167c09b48ae6f1d123f7fa68d,37706,pocos de caldas,MG,-21.830410228340412,-46.54939078654482
7bb8fac2913a6064ec412e583c6d8b4d,17017,bauru,SP,-22.34719449804868,-49.059689146752305
15b3b1b81484422eb41df68ac87f1f50,17047,bauru,SP,-22.336423220379867,-49.043374315449675
527801b552d0077ffd170872eb49683b,17400,garca,SP,-22.211471483564292,-49.658624971976394
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,-22.197206766114302,-49.9521952681175
dcb7367a92f5ffb89f1e2152ed260285,17700,osvaldo cruz,SP,-21.795711019289445,-50.879277765103005
077c5fae4bea9500e3737b16f71b9d3a,18052,sorocaba,SP,-23.531731945338546,-47.49980351058786
94c49f20a123aeb9360dbf80ff912bf6,18015,sorocaba,SP,-23.502754626563185,-47.430450592561066
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP,-23.10162100644003,-47.711819140556784
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP,-22.601443045355065,-48.80710410454743
c360e4787614ed31ac7a2f95d3b22dc6,18681,lencois paulista,SP,-22.59912233055666,-48.78750986401859
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP,-22.128139671808405,-51.441435983808184
1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP,-22.655502343064512,-50.425710079139506
97e4a63591ca439a2b8b7efd20e6e19e,20520,rio de janeiro,RJ,-22.926258825257296,-43.231846424609124
26f6b7ab07be3e9e69ce82a6552efc19,21070,rio de janeiro,RJ,-22.84391441168263,-43.283779066776354
392f7f2c797e4dc077e4311bde2ab8ce,21210,rio de janeiro,RN,-22.843731406376143,-43.30242672582641
961dff0a659b4561334372337dd897d9,21510,rio de janeiro,RJ,-22.842510033295916,-43.35349069066134
7586919161935337bf6b6d7ff5779648,21921,rio de janeiro,RJ,-22.80830442913339,-43.18564856697722
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,-22.975419252327086,-43.1926336521948
f9eedec3129e8cc6b6429c42d0808c5b,22793,"rio de janeiro, rio de janeiro, brasil",RJ,-23.00061899109575,-43.40471828456726
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ,-22.969148201152674,-43.383065237968154
8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,RJ,-22.829351276710426,-43.01399541493809
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ,-22.54079651100627,-43.20123507158808
d1e2fe627180431ffda076abb303c56f,25900,rio de janeiro,RJ,-22.65141951649658,-43.06655787630403
5debea795b07621e1f90532e18f96145,86800,apucarana,PR,-23.55447708066191,-51.46575603144135
f805b96fa705ba7995a221f1749dc141,87013,maringa,PR,-23.42248646391636,-51.93840508788844
6c6e3d67f969468f3bfd33f827a31222,87035,maringa,PR,-23.387797682667003,-51.90893073812971
98dddbc4601dd4443ca174359b237166,87111,sarandi,PR,-23.448041264613487,-51.869960318427
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR,-23.433450486351425,-51.86670281115602
9c54608f0996c32ae4743089d915f845,87900,loanda,PR,-22.9293837852093,-53.13587259427024
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,-27.68168782191655,-48.490773516662365
83deb69e889cf80f82be1dc6d5f2d486,88056,florianopolis,SC,-27.4198423877185,-48.426466395426715
86ff3eaef0267069cc891a2ed9d10a17,88135,palhoca,SC,-27.678198545039596,-48.68709681646422
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,SC,-26.992704286772575,-48.632151504897195
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,-26.89066585414966,-48.65532838709397
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,-28.23188261767478,-48.67933195388164
35ef5aa32949680f627efec3c23e705c,88960,sombrio,SC,-29.10846525296456,-49.63523203121822
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC,-26.796411407228035,-49.09590143933176
669ae81880e08f269a64487cfb287169,89160,rio do sul,SC,-27.214586575753962,-49.637725417940416
a56a8043ebf66e42119618fb8cf232c6,89219,joinville,SC,-26.25131621441018,-48.87083438138223
dd5450b022b2d00a2145a66331e1aef6,89208,joinville,SC,-26.34349031361258,-48.832746481119635
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC,-27.00447650803857,-51.15253710423867
abbf6046bbdf1028606a5bc7f00c99e7,89820,xanxere,SC,-26.876415100422584,-52.40399465779401
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,-30.00818156770628,-51.20130443913632
c8025364abeecb115431bf95c11a747f,90630,porto alegre,RS,-30.0435678695554,-51.19507108394752
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,-30.00326017740812,-51.11873514426362
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,-30.071335028920938,-51.17775102637316
94231344608e603693b0a8891143f65d,91520,porto alegre,SP,-30.068075416697386,-51.16694720484587
ad738d3fcf42655ed15c4960b7b6c601,93425,novo hamburgo,RS,-29.721097437795017,-51.11451402023661
